CryoSleep,Age,Transported,Cabin_Num,Cabin_Side,GroupSize,IsAlone,HasSpent,IsChild,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,RoomService_log,FoodCourt_log,ShoppingMall_log,Spa_log,VRDeck_log,TotalSpent_log
0,53.0,1,460.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1.3862943611198906,7.719573989259581,0.0,4.564348191467836,2.5649493574615367,7.767263996757308
0,38.0,0,478.0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.0,5.82600010738045,0.0,6.118097198041348,0.0,6.674561391814426
1,28.0,1,1488.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,46.0,0,933.5,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,6.0844994130751715,5.648974238161206,6.851184927493743,0.0,5.87493073085203,7.611347717403621
0,18.0,1,1170.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1.3862943611198906,6.535241271013659,0.0,0.0,3.1780538303479458,6.5722825426940075
1,14.0,1,461.0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,32.0,0,461.0,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0.0,7.222566018822171,3.4011973816621555,6.4967749901858625,3.1354942159291497,7.641564441260972
0,44.0,0,461.0,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,2.833213344056216,4.290459441148391,8.367532416861831,8.38776764397578
1,28.0,1,1158.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,1,233.0,0,3,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,28.0,0,233.0,0,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0.0,7.9714309977693505,3.8501476017100584,8.5657928612523,9.008224187854049,9.702594610156739
1,27.0,1,233.0,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.0,1,234.0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.0,1,1171.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,14.0,0,1490.0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,6.642486801367256,0.0,0.0,6.642486801367256
1,17.0,1,1172.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,35.0,1,1381.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,5.017279836814924,0.0,4.574710978503383,6.459904454377535,0.0,6.785587645007929
0,36.0,0,1382.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,4.867534450455582,0.0,5.181783550292085,6.09807428216624,6.621405651764134
0,51.0,0,1383.0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,4.672828834461906,7.57198844937744,4.7535901911063645,0.0,0.0,7.679713639966372
0,54.0,0,1174.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.6931471805599453,0.0,4.700480365792417,0.0,0.6931471805599453,4.718498871295094
0,37.0,1,264.0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,5.707110264748875,8.14177220465645,0.0,0.6931471805599453,5.147494476813453,8.27052509505507
0,37.0,0,462.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,6.295266001439646,3.6635616461296463,6.570882962339584,5.75890177387728,0.0,7.3833681469923835
0,24.0,1,463.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.6931471805599453,5.272999558563747,0.0,0.0,6.450470422144176,6.71901315438526
0,27.0,0,1386.0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,6.93828448401696,0.0,5.0689042022202315,0.0,3.367295829986474,7.104144092987527
0,38.0,0,1387.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,6.434546518787453,7.1853870155804165,3.7612001156935624,0.6931471805599453,6.09807428216624,7.795234929002173
1,28.0,1,1160.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1,1161.0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,16.0,0,1492.0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,3.1780538303479458,6.173786103901937,0.0,0.0,5.924255797414532,6.775366090936392
0,25.0,0,1493.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,6.779921907472252,0.0,0.0,6.779921907472252
0,22.0,1,1389.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3.4339872044851463,0.0,6.53813982376767,3.7376696182833684,0.0,6.635946555686647
1,24.0,1,1494.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,37.0,1,464.0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6.218600119691729,0.0,5.19295685089021,0.6931471805599453,0.0,6.525029657843462
0,21.0,1,1495.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,3.091042453358316,0.0,6.774223886357614,5.424950017481403,0.0,7.022868086082641
0,53.0,1,271.0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1,235.0,0,6,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.0,0,235.0,0,6,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,64.0,1,235.0,0,6,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,24.0,0,933.5,1,6,0,1,0,1,0,0,1,0,0,0,0,1,0,0.0,7.980023592310645,1.791759469228055,6.679599185844383,8.057060681965766,8.835937789319836
1,40.0,1,235.0,0,6,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,32.0,0,235.0,0,6,0,1,0,1,0,0,1,0,1,0,0,0,0,0.0,5.099866427824199,0.0,8.847072312567807,3.9318256327243257,8.877242435993919
0,54.0,0,239.0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0.0,5.75890177387728,0.6931471805599453,7.620214770574455,5.963579343618446,7.917171988845776
1,30.0,1,1175.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,37.0,0,77.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,7.22983877815125,4.875197323201151,7.305860032684009,4.330733340286331,8.030409562130485
0,20.0,0,481.0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,8.068402958569699,0.0,5.356586274672012,3.091042453358316,4.770684624465665,8.172164452111904
0,22.0,0,1497.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,6.60934924316738,0.0,6.9363427358340495,0.0,0.0,7.478734825567875
0,57.0,0,1391.0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.6931471805599453,0.0,6.499787040655854,2.995732273553991,6.529418838262226
1,34.0,1,1177.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,51.0,0,240.0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0.0,6.8885724595653635,5.6131281063880705,7.9287663216266955,6.040254711277414,8.400209835930418
1,47.0,0,465.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.0,0,1163.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,6.386879319362645,3.5553480614894135,0.0,0.0,0.0,6.4425401664681985
0,36.0,0,241.0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0.0,7.382124365737512,6.238324625039508,4.499809670330265,7.7057128238944275,8.395477432732141
1,16.0,1,933.5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,60.0,0,1499.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,5.198497031265826,0.0,6.028278520230698,7.074963197966044,0.0,7.4821189235521155
0,39.0,1,1392.0,1,2,0,1,0,0,1,0,1,0,0,0,0,1,0,5.288267030694535,0.0,7.784057002639929,0.0,0.0,7.8628820346414905
0,18.0,1,1392.0,1,2,0,1,0,0,1,0,1,0,0,0,0,1,0,3.912023005428146,0.0,7.9676267393338165,0.6931471805599453,0.0,7.984803389734406
1,30.0,1,273.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,45.0,0,1395.0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,7.485491608030754,0.0,2.8903717578961645,0.0,3.1780538303479458,7.507690077819904
0,30.0,0,1396.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,7.048386408721883,7.048386408721883
0,21.0,0,482.0,1,2,0,1,0,0,1,0,1,0,0,0,1,0,0,6.953684210870537,0.6931471805599453,0.0,0.6931471805599453,0.0,6.955592608396297
0,0.0,1,1397.0,1,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,51.0,1,1501.0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,3.713572066704308,6.57507584059962,7.553810852008231,0.0,0.0,7.88758403166028
0,22.0,0,466.0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,4.61512051684126,0.0,6.957497370876951,0.0,3.1780538303479458,7.068172000388042
0,26.0,1,225.0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0.0,6.799055862058796,0.0,6.53813982376767,0.6931471805599453,7.370230641807081
0,10.0,0,1166.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,21.0,0,484.0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,3.7612001156935624,6.408528791059498,0.6931471805599453,3.6635616461296463,4.61512051684126,6.669498089857879
1,14.0,1,1167.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,27.0,0,467.0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0.6931471805599453,2.5649493574615367,0.0,6.659293919683638,6.675823221634848
0,43.0,1,1502.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,6.161207321695077,7.237778191923443,0.0,0.0,0.0,7.530479995245536
0,22.0,1,1503.0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,3.367295829986474,5.272999558563747,1.0986122886681096,0.0,5.916202062607435,6.38856140554563
0,22.0,0,1398.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,5.996452088619021,0.0,5.2832037287379885,0.0,4.844187086458591,6.584791392385716
1,23.0,1,1168.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,25.0,1,265.0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,35.0,1,265.0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,30.0,0,468.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,3.332204510175204,6.639875833826536,6.674561391814426
1,37.0,1,1170.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,21.0,0,1171.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4.127134385045092,5.308267697401205,5.407171771460119,5.087596335232384,4.110873864173311,6.559615237493242
0,36.0,1,1183.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5.337538079701318,0.0,6.111467339502679,4.553876891600541,0.0,6.62273632394984
0,13.0,0,1506.0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,5.723585101952381,6.368187186350492,2.5649493574615367,2.995732273553991,0.0,6.823286122355687
0,22.0,0,1507.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,6.466144724237619,0.0,3.970291913552122,0.0,6.543911845564792
1,36.0,1,1184.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,17.0,1,485.0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.0,5.241747015059643,6.679599185844383,0.0,0.0,6.891625897052253
1,38.0,1,236.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,34.0,0,1508.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,8.692825760059396,0.0,1.3862943611198906,0.0,0.0,8.693328989123106
0,20.0,1,1509.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,17.0,0,1174.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,6.473890696352274,3.912023005428146,4.31748811353631,0.0,6.647688373563329
1,36.0,1,1185.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,52.0,1,78.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5.8888779583328805,7.181591944611865,2.1972245773362196,6.464588303689961,4.204692619390966,7.779048644925556
1,32.0,1,227.0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,35.0,1,227.0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,27.0,1,227.0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,36.0,0,227.0,0,5,0,1,0,1,0,0,1,0,0,1,0,0,0,4.430816798843313,7.079184394609668,0.0,7.6783263565068856,6.602587892189336,8.334711621820917
0,36.0,0,227.0,0,5,0,1,0,1,0,0,1,0,0,1,0,0,0,3.4657359027997265,8.184792654165078,3.4657359027997265,7.244941546337007,0.0,8.52674740422105
0,21.0,0,220.0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.6931471805599453,5.937536205082426,5.940171252720432
0,33.0,0,228.0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,6.4425401664681985,0.0,5.147494476813453,5.541263545158426,4.875197323201151,7.075808863978387
0,40.0,0,1188.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,6.520621127558696,0.0,5.438079308923196,0.0,0.0,6.811244378601294
0,24.0,1,1510.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,5.225746673713202,0.0,6.171700597410915,3.4011973816621555,0.0,6.541029999189903
0,35.0,1,1189.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,6.786716950605081,0.0,0.0,6.786716950605081
1,29.0,1,1511.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.0,0,486.0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,6.591673732008658,0.0,5.655991810819852,0.0,0.0,6.921658184151129
0,51.0,0,487.0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1.3862943611198906,3.5263605246161616,2.5649493574615367,3.6635616461296463,6.799055862058796,6.890609120147166
1,10.0,1,1512.0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,41.0,1,1190.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,26.0,1,471.0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.6931471805599453,0.0,0.0,0.0,6.577861357721047,6.579251212010101
0,39.0,0,1405.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,2.995732273553991,4.634728988229636,0.0,6.520621127558696,0.0,6.684611727667927
0,14.0,0,1513.0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,6.6052979209482015,1.791759469228055,5.697093486505405,0.0,0.0,6.947937068614969
0,28.0,0,229.0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,6.966024187106113,0.0,1.9459101490553132,4.770684624465665,0.0,7.075808863978387
0,18.0,0,1514.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,6.856461984594587,0.0,0.0,0.0,6.856461984594587
0,41.0,0,231.0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,7.9211727215870145,5.988961416889864,3.091042453358316,0.0,0.0,8.062747901086354
0,33.0,1,237.0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,26.0,0,1517.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,6.703188113240863,0.0,3.4011973816621555,2.833213344056216,5.204006687076795,6.947937068614969
1,31.0,1,1518.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,63.0,0,1408.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,6.052089168924417,0.0,7.614805364711073,7.804659297056102
0,30.0,0,1409.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,6.306275286948016,0.0,6.049733455231958,6.878326468291325
0,27.0,1,238.0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,2.772588722239781,7.967973179662935,0.0,5.521460917862246,4.276666119016055,8.07775756373692
0,47.0,0,1519.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,7.978310969867722,0.0,2.70805020110221,4.1588830833596715,0.0,8.004365564979574
0,37.0,1,1520.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,7.254177846456518,0.0,6.371611847231857,1.3862943611198906,0.0,7.601402334583733
0,14.0,0,1410.0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,5.991464547107982,3.1354942159291497,6.129050210060545,6.2285110035911835,5.236441962829949,7.360739903058278
0,27.0,0,268.0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,4.1588830833596715,2.1972245773362196,4.867534450455582,7.993282328101591,8.058643712215618
0,61.0,0,232.0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,7.445417556701687,0.0,0.0,0.0,2.1972245773362196,7.450079569807499
0,39.0,0,488.0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1.0986122886681096,0.0,0.0,1.0986122886681096,6.669498089857879,6.674561391814426
0,22.0,0,490.0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,6.669498089857879,0.6931471805599453,0.0,6.670766320845874
0,30.0,0,1411.0,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0986122886681096,0.0,1.791759469228055,0.6931471805599453,6.870053411798126,6.878326468291325
0,26.0,0,1411.0,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,6.805722553416985,0.0,0.0,6.805722553416985
0,25.0,0,89.0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.0,4.7535901911063645,0.0,7.508787170634276,8.304494897963567,8.696175846944678
0,42.0,0,233.0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,7.1846291527173145,0.0,7.234898420314831,0.0,0.0,7.902857191280582
0,33.0,0,474.0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0.0,7.653494909661253,0.0,9.65419251248905,6.161207321695077,9.807362040438745
0,60.0,0,475.0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0.0,5.730099782973575,0.0,6.184148890937483,7.584773077612199,7.922623574217286
1,16.0,1,1191.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,50.0,1,1178.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,5.225746673713202,0.0,0.6931471805599453,6.326149473155099,6.61338421837956
0,22.0,0,1412.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.6931471805599453,4.564348191467836,6.406879986069314,6.553933404025811
0,15.0,0,1413.0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,2.302585092994046,0.0,6.859614903654202,6.8690144506657065
0,27.0,0,476.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,58.0,0,1179.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,6.077642243349034,1.0986122886681096,0.0,5.480638923341991,6.517671272912275
1,48.0,1,1192.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,36.0,1,221.0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,60.0,0,269.0,1,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0.0,8.142063283104147,0.0,8.605020901781758,2.3978952727983707,9.094255892955381
1,46.0,1,269.0,1,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,58.0,1,933.5,1,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0.0,7.234898420314831,1.0986122886681096,4.859812404361672,7.8547691834991324,8.317277766221235
1,40.0,0,1181.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,3.0,1,1181.0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0,1522.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1.3862943611198906,0.0,1.0986122886681096,4.127134385045092,6.453624998892692,6.55250788703459
0,21.0,1,492.0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0.0,6.075346031088684,0.0,4.330733340286331,4.912654885736052,6.4692503167957724
1,29.0,1,1194.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,23.0,1,239.0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,41.0,1,239.0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,0,1183.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,6.688354713946762,0.0,2.833213344056216,0.0,6.70808408385307
0,24.0,0,1184.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,6.71174039505618,0.0,0.0,4.23410650459726,0.0,6.7912214627261855
0,21.0,0,234.0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,7.867871490396322,0.0,4.6443908991413725,1.6094379124341003,0.0,7.908019444632471
0,55.0,0,1523.0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,7.1204443723924875,0.0,3.970291913552122,0.0,0.0,7.161622002939187
0,21.0,0,1525.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,4.2626798770413155,1.0986122886681096,0.0,6.18826412308259,6.326149473155099
1,42.0,1,1185.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,40.0,0,1526.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1.0986122886681096,4.997212273764115,0.0,7.4360278163518485,7.045776576879511,8.003697339094368
1,30.0,1,1527.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,26.0,1,477.0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,43.0,0,1186.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,0,1416.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,2.302585092994046,0.0,7.340186835320115,0.0,0.0,7.346010209913293
0,19.0,0,1417.0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,3.713572066704308,0.0,4.356708826689592,6.35088571671474,0.0,6.536691597591305
0,40.0,1,240.0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0.0,8.163086375583216,6.635946555686647,2.5649493574615367,3.4965075614664802,8.369620826949102
1,17.0,1,1198.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,62.0,0,1190.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,5.484796933490655,0.0,0.0,6.375024819828097,2.3978952727983707,6.729824070489475
1,32.0,0,1191.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,37.0,0,1192.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,40.0,0,478.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,2.0794415416798357,6.663132695990803,6.672032945461067
0,25.0,0,1193.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,6.483107351457199,3.091042453358316,0.0,0.0,6.51471269087253
1,17.0,1,277.0,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,46.0,1,277.0,1,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,38.0,0,277.0,1,4,0,1,0,1,0,0,1,1,0,0,0,0,0,1.6094379124341003,8.695339376799712,0.0,8.211482916445066,5.288267030694535,9.196038587265322
0,43.0,0,277.0,1,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0,6.18826412308259,0.0,0.0,7.81237820598861,7.9919305198524775
0,28.0,1,271.0,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,1.9459101490553132,8.129469764784231,8.280204233279974,6.895682697747868,0.0,9.027618735160889
1,31.0,1,271.0,1,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,35.0,1,271.0,1,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,1,1531.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,4.663439094112067,5.605802066295998,0.6931471805599453,5.934894195619588,2.8903717578961645,6.648984550024776
0,24.0,0,1418.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,5.384495062789089,0.0,6.300785794663244,6.635946555686647
0,20.0,0,479.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,16.0,1,272.0,1,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0.0,7.257002707092073,1.3862943611198906,3.332204510175204,5.231108616854587,7.3987862754199485
1,45.0,1,272.0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,0,1194.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,5.68697535633982,4.382026634673881,6.285998094508865,0.0,0.0,6.813444599510896
